mock1	mock2	mock3	hrcc1	hrcc2	hrcc3
AT3G63450	11	8	12	5	5	12
AT3G63460	254	251	439	446	277	715
AT3G63470	2	0	1	0	2	0
AT3G63480	1	1	3	1	2	2
AT3G63490	800	915	1430	607	325	944
AT3G63500	479	569	494	415	194	1021
AT3G63510	15	18	38	20	11	22
AT3G63520	407	401	679	292	182	486
AT3G63530	11	12	17	13	8	22
AT3G63540	846	1065	1108	519	232	1054
AT3G66652	18	30	30	14	4	22
AT3G66654	43	47	97	130	76	160
AT3G66658	25	22	55	26	18	31
AT4G00020	2	7	10	5	0	3
AT4G00026	32	47	64	40	16	57
AT4G00030	76	60	171	81	59	96
AT4G00040	20	22	38	23	13	33
AT4G00050	22	13	51	22	19	24
AT4G00060	15	22	32	37	16	50
AT4G00070	0	2	0	0	0	0
AT4G00090	27	28	38	33	19	64
AT4G00100	127	138	199	159	89	278
AT4G00110	28	20	35	26	23	58
AT4G00114	0	0	0	0	5	0
AT4G00120	0	19	1	0	20	0
AT4G00130	0	0	0	1	0	0
AT4G00150	124	96	181	81	64	156
AT4G00165	184	141	361	129	98	178
AT4G00170	25	28	30	24	12	50
AT4G00180	81	78	132	41	27	70
AT4G00190	0	13	0	3	17	0
AT4G00200	0	4	5	8	4	10
AT4G00210	0	0	0	0	4	0
AT4G00220	0	5	1	0	1	2
AT4G00230	25	17	32	18	17	39
AT4G00231	28	25	31	16	12	41
AT4G00232	0	0	0	4	0	0
AT4G00238	17	16	35	17	12	21
AT4G00240	15	16	18	24	14	50
AT4G00250	0	2	1	0	3	0
AT4G00260	0	0	0	1	0	0
AT4G00270	107	168	188	171	60	270
AT4G00290	25	9	75	86	74	61
AT4G00300	71	70	94	66	42	136
AT4G00310	9	5	11	4	6	11
AT4G00315	0	0	0	0	2	0
AT4G00330	290	227	570	691	511	954
AT4G00335	9	19	23	15	4	18
AT4G00340	72	78	151	68	39	88
AT4G00350	0	1	0	0	2	0
AT4G00355	100	114	136	108	55	212
AT4G00360	482	590	816	411	202	672
AT4G00370	102	97	131	46	30	98
AT4G00380	0	1	6	1	4	2
AT4G00390	0	2	2	0	0	1
AT4G00400	39	55	135	40	19	30
AT4G00420	35	30	54	33	24	58
AT4G00430	610	793	1008	980	444	1638
AT4G00440	44	41	77	53	35	83
AT4G00450	100	85	148	106	77	200
AT4G00460	1	2	1	0	1	0
AT4G00480	0	4	1	1	1	1
AT4G00490	22	37	56	28	11	32
AT4G00500	3	12	23	29	9	19
AT4G00525	0	0	7	0	2	2
AT4G00530	2	0	6	3	0	2
AT4G00540	0	2	0	0	0	0
AT4G00550	24	25	68	67	40	65
AT4G00560	34	45	80	52	25	63
AT4G00570	99	75	165	157	124	264
AT4G00580	0	2	0	0	0	0
AT4G00585	34	62	71	62	18	87
AT4G00590	8	6	8	2	3	7
AT4G00600	0	0	0	0	0	3
AT4G00610	0	0	0	0	6	0
AT4G00620	22	37	63	53	23	58
AT4G00630	72	41	121	70	68	117
AT4G00650	4	1	7	8	5	11
AT4G00660	20	16	50	69	50	75
AT4G00670	0	0	1	2	0	0
AT4G00695	0	4	1	11	4	11
AT4G00700	5	1	12	8	1	9
AT4G00710	61	65	107	63	36	96
AT4G00720	101	74	146	88	74	173
AT4G00730	64	76	113	72	37	112
AT4G00740	31	44	67	40	17	52
AT4G00750	86	81	125	61	40	114
AT4G00752	16	16	30	20	12	28
AT4G00755	22	14	33	4	5	8
AT4G00760	15	7	13	8	12	27
AT4G00770	1	10	18	22	6	16
AT4G00780	164	157	309	169	108	247
AT4G00800	17	27	52	43	20	45
AT4G00810	188	99	282	148	157	286
AT4G00820	10	9	10	7	6	18
AT4G00830	101	126	162	103	49	176
AT4G00840	5	3	12	10	9	12
AT4G00850	3	6	12	9	4	8
AT4G00860	122	125	167	103	62	206
AT4G00870	7	8	10	5	1	7
AT4G00872	0	0	0	0	2	0
AT4G00880	55	55	94	49	31	78
AT4G00890	11	4	13	8	11	18
AT4G00891	0	1	0	0	0	0
AT4G00893	0	1	0	0	0	0
AT4G00895	1331	1335	2090	871	533	1538
AT4G00900	17	5	26	18	24	34
AT4G00905	0	1	3	0	3	6
AT4G00910	0	7	0	0	1	0
AT4G00920	0	8	0	0	1	0
AT4G00930	30	35	24	14	7	43
AT4G00940	21	16	18	7	7	22
AT4G00950	15	21	33	10	5	11
AT4G00955	15	0	15	11	22	35
AT4G00960	0	0	2	0	3	0
AT4G00970	33	31	69	91	59	121
AT4G00980	7	9	20	14	8	13
AT4G00990	24	27	29	13	7	30
AT4G01000	196	207	297	215	125	392
AT4G01010	10	23	31	53	16	57
AT4G01020	3	8	14	9	3	6
AT4G01023	0	0	1	0	2	0
AT4G01026	36	46	70	73	35	105
AT4G01030	0	0	0	1	1	3
AT4G01037	64	104	134	98	35	133
AT4G01040	23	28	54	33	18	40
AT4G01050	682	817	1228	544	277	841
AT4G01060	0	0	2	0	2	0
AT4G01070	377	451	648	395	200	638
AT4G01080	58	103	216	171	72	141
AT4G01090	25	28	43	73	41	117
AT4G01100	90	103	182	168	91	231
AT4G01110	1	0	2	0	1	2
AT4G01120	8	15	22	23	9	26
AT4G01130	13	16	47	18	10	12
AT4G01140	0	3	1	3	0	0
AT4G01150	1717	2004	3098	1465	767	2262
AT4G01160	0	11	0	0	4	1
AT4G01180	0	9	0	0	6	0
AT4G01190	0	1	0	0	0	0
AT4G01200	0	0	1	5	4	5
AT4G01210	62	74	128	93	49	125
AT4G01220	32	34	56	32	19	51
AT4G01230	1	3	2	0	1	3
AT4G01240	0	2	1	3	2	0
AT4G01250	22	15	12	97	103	410
AT4G01260	0	1	0	0	1	0
AT4G01270	0	1	1	2	0	0
AT4G01280	14	13	15	9	5	20
AT4G01290	255	240	467	422	273	637
AT4G01310	454	494	895	222	126	312
AT4G01320	100	88	155	126	88	227
AT4G01328	1	0	0	0	0	0
AT4G01330	62	57	86	30	21	61
AT4G01335	0	2	2	0	0	0
AT4G01360	11	7	10	9	9	22
AT4G01370	84	80	142	127	82	207
AT4G01390	0	1	5	6	1	4
AT4G01400	33	49	54	49	18	81
AT4G01410	21	20	34	18	12	30
AT4G01420	0	4	0	6	10	0
AT4G01430	14	7	11	6	9	24
AT4G01440	11	15	28	24	13	27
AT4G01450	6	10	13	18	7	24
AT4G01455	0	3	0	0	0	0
AT4G01460	15	14	28	7	5	10
AT4G01480	48	62	117	67	33	77
AT4G01490	0	2	1	0	6	1
AT4G01500	0	4	1	4	1	1
AT4G01505	0	0	0	0	1	1
AT4G01510	4	5	10	5	1	5
AT4G01515	0	0	0	1	1	0
AT4G01516	0	2	0	0	0	0
AT4G01520	0	8	0	0	0	0
AT4G01525	0	8	0	1	1	0
AT4G01533	0	0	1	0	2	1
AT4G01535	0	7	1	0	0	0
AT4G01540	26	28	31	75	44	156
AT4G01550	15	24	41	60	26	67
AT4G01560	110	130	208	182	95	267
AT4G01570	26	25	51	24	16	33
AT4G01575	0	0	1	3	3	1
AT4G01580	0	9	0	0	2	0
AT4G01590	71	61	140	72	51	99
AT4G01593	15	12	14	7	6	18
AT4G01595	0	0	1	0	0	0
AT4G01600	19	22	48	25	14	27
AT4G01610	205	175	273	189	139	397
AT4G01650	19	29	44	36	15	45
AT4G01660	19	14	42	43	32	53
AT4G01670	88	98	164	61	34	90
AT4G01671	0	0	0	0	2	0
AT4G01680	7	9	14	8	5	1
AT4G01690	168	167	287	131	81	212
AT4G01700	93	59	111	528	519	1298
AT4G01710	8	7	14	18	12	24
AT4G01720	77	90	107	278	142	539
AT4G01730	0	13	3	0	8	3
AT4G01740	0	0	4	0	2	5
AT4G01750	11	22	44	216	88	190
AT4G01760	0	3	0	0	0	0
AT4G01770	0	0	1	1	0	2
AT4G01790	5	0	5	2	1	4
AT4G01800	128	141	209	97	53	163
AT4G01810	94	89	155	163	105	273
AT4G01820	0	3	1	1	1	3
AT4G01830	0	1	0	0	5	0
AT4G01840	40	61	81	50	20	70
AT4G01850	453	331	736	680	552	1170
AT4G01860	13	11	25	26	18	38
AT4G01870	166	144	227	276	198	563
AT4G01880	19	14	25	21	17	42
AT4G01883	72	90	160	69	34	87
AT4G01890	0	7	0	0	0	0
AT4G01895	3	9	21	27	9	14
AT4G01897	28	38	43	33	14	55
AT4G01900	58	51	64	37	28	92
AT4G01910	0	0	3	0	3	2
AT4G01915	19	18	34	8	6	13
AT4G01920	8	6	18	18	14	22
AT4G01925	0	0	0	3	0	1
AT4G01930	0	0	0	0	1	0
AT4G01935	17	27	36	8	1	9
AT4G01940	87	105	173	96	49	133
AT4G01950	50	33	49	39	39	114
AT4G01960	38	34	68	57	39	87
AT4G01970	0	0	1	1	0	1
AT4G01975	0	0	0	0	21	0
AT4G01985	165	196	132	165	73	480
AT4G01990	4	1	12	10	6	7
AT4G01995	25	20	48	20	15	28
AT4G02000	0	3	0	0	0	1
AT4G02005	0	0	7	4	0	6
AT4G02010	41	40	94	74	47	89
AT4G02020	41	53	69	33	15	53
AT4G02030	21	18	46	48	33	61
AT4G02040	12	3	15	11	17	25
AT4G02050	47	30	74	29	27	51
AT4G02060	7	14	15	27	10	39
AT4G02070	7	12	22	19	8	17
AT4G02075	9	11	8	18	9	42
AT4G02080	79	130	152	127	44	188
AT4G02090	0	6	0	0	5	0
AT4G02100	12	12	29	24	16	26
AT4G02110	1	0	2	0	4	5
AT4G02120	30	43	77	55	24	60
AT4G02130	53	47	111	38	26	48
AT4G02140	0	0	0	0	0	2
AT4G02150	30	20	51	35	30	56
AT4G02160	2	2	1	1	2	0
AT4G02170	0	7	0	0	0	0
AT4G02180	0	3	0	2	0	0
AT4G02190	0	1	1	0	0	0
AT4G02195	22	24	32	21	12	38
AT4G02200	13	9	25	22	18	30
AT4G02210	4	5	10	9	5	12
AT4G02220	23	20	48	30	22	40
AT4G02230	165	178	215	182	102	379
AT4G02260	128	127	180	109	67	213
AT4G02270	0	1	5	8	5	0
AT4G02280	4	1	3	6	6	16
AT4G02290	2	2	1	4	3	1
AT4G02300	0	2	0	3	3	0
AT4G02310	0	1	0	0	0	0
AT4G02312	0	4	0	6	1	7
AT4G02320	3	1	1	0	2	0
AT4G02330	151	87	209	418	422	875
AT4G02340	93	99	142	158	90	284
AT4G02350	44	43	89	90	57	123
AT4G02360	13	10	26	15	12	19
AT4G02370	264	266	535	533	324	723
AT4G02380	80	55	107	238	209	500
AT4G02390	8	7	8	5	4	14
AT4G02400	14	35	59	64	21	54
AT4G02405	25	26	72	60	36	56
AT4G02410	44	72	80	95	33	148
AT4G02420	13	13	41	15	9	11
AT4G02425	8	7	15	6	6	9
AT4G02430	13	20	24	17	6	25
AT4G02440	111	91	159	81	61	158
AT4G02450	2196	2778	2540	2119	915	4728
AT4G02460	3	10	10	9	0	8
AT4G02465	0	1	0	0	0	0
AT4G02480	206	208	317	290	176	521
AT4G02482	0	0	1	0	0	0
AT4G02485	1	3	2	0	1	4
AT4G02490	0	0	0	0	1	0
AT4G02500	81	82	137	93	56	151
AT4G02510	599	761	1024	514	241	834
AT4G02520	393	425	725	847	481	1276
AT4G02530	523	401	996	335	254	477
AT4G02540	16	14	30	30	21	44
AT4G02541	0	0	0	0	0	2
AT4G02550	31	35	31	30	15	73
AT4G02560	26	25	50	45	29	63
AT4G02570	230	224	375	310	196	527
AT4G02580	205	201	389	279	174	406
AT4G02590	70	70	114	91	56	153
AT4G02600	37	28	74	38	30	50
AT4G02610	20	9	22	5	10	18
AT4G02620	105	99	206	152	98	213
AT4G02630	50	58	96	24	13	34
AT4G02640	59	58	150	141	88	150
AT4G02650	6	1	1	0	4	1
AT4G02655	0	0	0	2	1	1
AT4G02660	0	4	5	13	5	14
AT4G02670	0	1	1	1	0	2
AT4G02680	33	38	78	43	23	50
AT4G02700	3	2	1	0	1	0
AT4G02710	28	33	31	16	7	37
AT4G02715	14	8	22	11	11	20
AT4G02720	78	106	114	98	40	179
AT4G02725	117	134	186	109	58	189
AT4G02730	10	4	27	28	26	27
AT4G02733	0	0	0	6	0	1
AT4G02740	24	34	45	48	20	71
AT4G02750	5	10	15	9	4	8
AT4G02760	0	1	5	1	5	5
AT4G02770	6016	5220	11404	4706	3246	6807
AT4G02780	0	3	1	5	2	0
AT4G02790	45	58	81	41	19	62
AT4G02800	0	0	1	0	0	2
AT4G02810	1	7	0	4	0	0
AT4G02820	13	21	42	22	9	19
AT4G02830	0	0	0	3	0	0
AT4G02840	107	104	221	155	98	206
AT4G02850	6	7	13	2	0	1
AT4G02860	70	67	103	91	59	168
AT4G02870	0	0	1	0	0	0
AT4G02871	0	5	0	0	8	0
AT4G02880	31	50	73	81	33	103
AT4G02890	148	144	220	178	112	329
AT4G02900	5	13	10	9	1	12
AT4G02910	0	11	0	7	14	0
AT4G02920	490	515	799	356	207	604
AT4G02930	94	82	128	136	97	277
AT4G02940	57	105	151	251	88	292
AT4G02960	0	3	0	0	6	0
AT4G02970	4	12	19	17	5	12
AT4G02980	20	18	36	25	17	38
AT4G02990	32	30	75	29	19	33
AT4G03000	38	45	67	40	21	62
AT4G03010	5	2	9	4	5	6
AT4G03020	152	138	254	150	101	248
AT4G03030	211	289	313	278	113	506
AT4G03038	1	0	0	0	0	0
AT4G03060	20	41	42	15	0	20
AT4G03063	0	0	1	0	0	0
AT4G03070	8	7	12	0	0	0
AT4G03080	119	116	189	164	103	283
AT4G03090	23	41	38	30	8	49
AT4G03100	0	5	1	0	3	2
AT4G03110	61	49	94	65	49	115
AT4G03115	8	5	12	6	6	10
AT4G03120	65	58	106	55	38	93
AT4G03130	0	0	1	0	7	1
AT4G03140	3	4	9	7	4	7
AT4G03150	46	28	85	28	26	41
AT4G03153	0	9	0	0	0	0
AT4G03156	0	17	0	0	3	0
AT4G03160	0	0	0	5	0	0
AT4G03170	0	0	0	0	1	0
AT4G03175	0	0	0	0	3	0
AT4G03180	66	77	133	108	58	149
AT4G03190	3	5	12	7	3	1
AT4G03200	76	89	136	72	37	112
AT4G03205	32	32	28	6	4	20
AT4G03210	13	10	19	5	4	8
AT4G03230	7	10	15	15	7	20
AT4G03240	3	10	15	11	2	8
AT4G03250	11	9	8	4	4	14
AT4G03260	92	83	172	146	98	214
AT4G03270	0	1	1	4	2	0
AT4G03280	2049	1873	4324	1878	1232	2415
AT4G03290	0	7	0	0	22	0
AT4G03295	3	0	0	0	0	0
AT4G03298	0	1	0	0	2	0
AT4G03300	0	3	0	0	1	0
AT4G03305	0	0	0	1	0	0
AT4G03310	5	3	13	7	8	6
AT4G03320	11	13	21	19	11	28
AT4G03330	0	0	0	3	0	0
AT4G03340	0	1	4	6	4	6
AT4G03370	0	4	0	0	0	0
AT4G03376	0	0	0	0	0	1
AT4G03390	66	71	139	87	51	114
AT4G03400	138	105	217	82	65	144
AT4G03410	73	79	168	114	66	135
AT4G03415	53	40	70	31	27	67
AT4G03420	33	32	52	50	32	87
AT4G03430	110	140	158	146	66	275
AT4G03437	0	0	0	0	2	0
AT4G03440	6	6	17	9	6	7
AT4G03450	48	29	104	124	105	149
AT4G03460	3	0	1	22	23	59
AT4G03470	0	1	0	1	6	0
AT4G03480	0	0	0	1	0	0
AT4G03490	0	0	3	0	2	3
AT4G03500	13	13	26	14	10	19
AT4G03505	0	0	0	0	0	1
AT4G03510	65	65	95	65	40	121
AT4G03520	1087	938	1581	689	493	1325
AT4G03540	0	1	0	0	0	2
AT4G03550	124	118	147	134	88	308
AT4G03560	173	135	272	180	140	319
AT4G03565	0	2	0	1	0	0
AT4G03580	0	0	0	1	0	0
AT4G03590	0	4	0	0	0	0
AT4G03600	4	4	6	3	3	6
AT4G03610	5	5	12	13	8	14
AT4G03635	7	0	10	3	7	7
AT4G03640	0	3	0	0	0	0
AT4G03670	0	2	0	0	0	0
AT4G03680	0	0	0	0	1	0
AT4G03710	0	6	0	13	2	15
AT4G03723	0	1	0	0	0	0
AT4G03730	0	1	0	0	0	0
AT4G03740	0	0	0	0	3	0
AT4G03750	0	1	0	0	0	0
AT4G03760	0	0	0	3	9	0
AT4G03775	0	0	0	0	1	0
AT4G03790	1	4	1	9	4	11
AT4G03800	0	0	1	0	1	0
AT4G03813	0	0	1	0	0	0
AT4G03816	0	5	8	11	3	1
AT4G03820	108	77	188	145	118	229
AT4G03823	0	0	0	0	2	0
AT4G03830	0	0	1	0	0	0
AT4G03835	0	0	0	0	1	0
AT4G03840	0	0	1	0	0	0
AT4G03860	0	2	0	5	2	1
AT4G03870	0	13	1	0	2	0
AT4G03885	0	6	0	0	2	0
AT4G03890	0	0	0	1	0	0
AT4G03910	0	1	0	2	0	0
AT4G03911	0	0	0	0	3	0
AT4G03920	0	5	12	12	6	1
AT4G03930	0	0	2	0	0	0
AT4G03935	7	7	13	8	5	11
AT4G03940	0	4	4	6	1	4
AT4G03945	1	3	0	4	1	1
AT4G03950	0	4	0	0	0	0
AT4G03960	4	0	4	8	9	17
AT4G03976	0	2	0	0	1	0
AT4G03980	0	1	0	0	0	0
AT4G03981	0	0	0	0	1	0
AT4G04000	0	13	0	0	6	0
AT4G04020	1549	1485	2770	1422	906	2201
AT4G04030	0	0	1	0	0	0
AT4G04040	86	146	209	118	43	144
AT4G04050	0	0	0	0	0	1
AT4G04077	0	32	0	0	15	2
AT4G04100	0	1	0	0	2	1
AT4G04105	0	0	0	1	0	0
AT4G04110	0	2	0	4	2	1
AT4G04120	0	9	0	0	5	0
AT4G04130	0	2	0	5	3	1
AT4G04140	0	0	0	0	4	0
AT4G04145	0	12	1	0	7	0
AT4G04150	0	4	0	0	0	0
AT4G04157	0	0	0	0	0	1
AT4G04170	0	10	0	0	13	0
AT4G04180	0	6	9	13	4	10
AT4G04190	0	4	3	1	1	5
AT4G04200	22	13	35	17	16	28
AT4G04210	96	93	175	100	63	152
AT4G04220	13	1	14	24	32	60
AT4G04221	0	0	1	0	0	0
AT4G04223	0	1	1	1	2	3
AT4G04245	0	0	0	0	2	0
AT4G04260	0	2	0	0	5	0
AT4G04270	0	7	1	0	3	0
AT4G04280	0	0	0	3	0	0
AT4G04290	0	0	0	4	10	0
AT4G04293	1	1	5	1	4	3
AT4G04296	0	6	0	0	3	1
AT4G04300	0	38	0	0	35	2
AT4G04310	0	10	0	0	0	0
AT4G04313	0	4	0	0	0	0
AT4G04315	0	6	0	0	3	1
AT4G04316	0	0	0	0	1	0
AT4G04320	26	27	42	33	20	55
AT4G04330	316	335	591	196	114	291
AT4G04340	326	329	697	212	129	270
AT4G04350	68	60	108	36	26	64
AT4G04360	14	15	15	6	3	14
AT4G04370	11	8	16	5	5	9
AT4G04380	0	4	0	0	4	0
AT4G04390	0	2	0	0	1	0
AT4G04396	0	0	0	0	4	0
AT4G04402	0	2	0	0	0	0
AT4G04405	0	0	0	0	1	0
AT4G04407	0	0	0	3	3	0
AT4G04410	47	47	90	63	39	90
AT4G04420	0	7	0	2	1	0
AT4G04423	2	2	0	2	1	1
AT4G04426	0	3	0	0	0	0
AT4G04440	0	0	0	2	0	0
AT4G04450	9	0	8	4	9	16
AT4G04460	0	2	0	3	0	1
AT4G04470	11	13	18	10	5	16
AT4G04480	0	0	0	0	3	1
AT4G04490	24	14	21	35	39	108
AT4G04495	0	12	0	0	0	0
AT4G04500	10	0	10	6	9	18
AT4G04510	1	6	7	29	10	37
AT4G04520	0	16	0	9	9	0
AT4G04540	4	3	0	4	3	11
AT4G04550	0	0	0	0	0	1
AT4G04560	0	0	0	0	1	0
AT4G04570	54	51	95	67	43	103
AT4G04600	0	8	0	0	0	0
AT4G04610	110	148	218	147	67	210
AT4G04614	33	33	49	33	21	59
AT4G04620	30	25	40	21	17	43
AT4G04630	8	15	29	12	5	8
AT4G04635	11	8	20	3	3	0
AT4G04640	1521	1537	2932	1123	681	1610
AT4G04655	0	3	1	0	2	0
AT4G04660	0	0	0	1	0	0
AT4G04670	1	9	16	21	8	19
AT4G04692	45	47	112	43	26	44
AT4G04693	3	3	0	3	2	1
AT4G04695	9	17	15	9	0	14
AT4G04700	4	6	7	37	17	56
AT4G04710	1	5	1	4	0	6
AT4G04720	75	63	152	134	95	180
AT4G04740	20	23	35	37	20	56
AT4G04745	18	17	23	14	9	28
AT4G04750	16	24	35	16	7	20
AT4G04760	0	4	0	0	2	0
AT4G04770	288	312	513	272	154	423
AT4G04780	15	9	30	18	16	23
AT4G04790	5	7	16	19	10	18
AT4G04800	53	59	82	99	54	177
AT4G04810	0	0	3	0	0	1
AT4G04830	13	15	14	5	2	12
AT4G04840	63	48	101	67	53	115
AT4G04850	53	52	112	71	45	91
AT4G04860	33	32	61	59	37	86
AT4G04870	16	14	24	15	12	28
AT4G04880	18	10	23	6	9	15
AT4G04885	29	22	48	24	20	39
AT4G04890	27	36	79	44	22	42
AT4G04900	0	4	0	2	2	0
AT4G04910	102	138	202	167	76	239
AT4G04920	30	27	43	67	45	126
AT4G04925	10	18	16	9	0	16
AT4G04930	0	4	0	0	0	0
AT4G04940	18	13	37	29	23	38
AT4G04950	26	29	65	41	23	43
AT4G04953	0	2	0	4	0	0
AT4G04955	21	23	45	23	13	28
AT4G04960	105	76	81	144	144	528
AT4G04970	17	24	43	26	12	28
AT4G04980	0	2	0	3	1	1
AT4G04990	0	1	0	4	4	0
AT4G05000	17	20	40	38	21	46
AT4G05010	11	18	20	25	9	37
AT4G05018	0	1	0	0	0	1
AT4G05020	43	36	41	41	33	119
AT4G05030	0	0	1	3	2	0
AT4G05040	17	22	32	12	6	17
AT4G05050	342	344	580	624	379	1019
AT4G05053	0	0	0	0	3	0
AT4G05060	27	62	97	95	30	91
AT4G05070	208	182	256	150	108	339
AT4G05071	0	0	0	0	0	1
AT4G05073	0	10	0	0	2	0
AT4G05080	0	0	2	0	0	0
AT4G05090	28	9	45	12	17	21
AT4G05100	47	36	39	25	23	86
AT4G05110	0	3	1	1	2	6
AT4G05120	24	28	43	47	25	72
AT4G05130	0	4	1	10	3	10
AT4G05133	0	0	0	1	2	0
AT4G05136	0	4	0	0	2	0
AT4G05140	0	3	0	0	0	0
AT4G05150	255	228	342	229	159	475
AT4G05160	61	51	144	169	116	188
AT4G05180	1601	1714	2816	896	513	1413
AT4G05190	0	3	0	5	2	1
AT4G05200	0	9	0	0	2	0
AT4G05210	1	4	0	0	4	0
AT4G05220	2	0	2	0	0	0
AT4G05230	3	0	1	0	0	0
AT4G05240	0	0	1	0	0	0
AT4G05260	0	0	0	0	0	1
AT4G05280	0	2	0	0	0	0
AT4G05306	0	0	0	2	0	0
AT4G05320	1096	996	1951	1745	1165	2709
AT4G05330	19	13	26	16	15	31
AT4G05370	0	2	0	0	0	0
AT4G05390	33	24	38	32	28	77
AT4G05400	6	17	19	18	3	20
AT4G05410	43	89	105	82	22	103
AT4G05420	91	59	122	55	54	121
AT4G05430	0	0	3	0	0	1
AT4G05440	9	3	12	7	10	14
AT4G05450	15	15	27	12	8	18
AT4G05460	7	11	13	21	8	32
AT4G05470	0	0	0	0	9	0
AT4G05497	0	0	1	1	0	0
AT4G05500	0	7	0	1	0	0
AT4G05502	0	4	1	0	2	0
AT4G05505	0	1	0	6	6	0
AT4G05520	3	1	4	0	0	1
AT4G05526	0	0	0	0	1	0
AT4G05530	75	72	152	112	71	151
AT4G05550	0	6	0	0	2	0
AT4G05553	0	3	0	1	0	0
AT4G05570	0	4	0	0	4	0
AT4G05580	0	0	0	0	1	0
AT4G05582	0	0	0	0	5	0
AT4G05585	0	2	1	4	3	0
AT4G05586	0	0	0	0	5	1
AT4G05588	0	4	0	0	0	0
AT4G05589	0	0	0	0	1	0
AT4G05590	13	21	37	30	13	31
AT4G05591	0	0	0	2	0	0
AT4G05593	0	3	0	0	10	0
AT4G05597	0	0	2	0	4	0
AT4G05612	0	0	12	0	25	0
AT4G05631	5	7	0	2	0	6
AT4G05633	0	3	0	0	0	0
AT4G05635	16	19	53	22	13	1
AT4G05638	0	0	1	0	0	0
AT4G05640	0	3	0	0	0	0
AT4G05918	0	1	0	0	1	0
AT4G06196	0	0	0	3	0	0
AT4G06474	0	1	0	0	12	0
AT4G06477	228	454	1119	1224	509	781
AT4G06479	0	0	0	0	0	1
AT4G06481	0	1	0	0	0	0
AT4G06482	0	0	0	0	4	0
AT4G06484	0	0	1	0	0	0
AT4G06485	0	3	1	16	6	1
AT4G06487	0	12	0	8	21	0
AT4G06488	0	2	0	8	0	0
AT4G06491	0	0	1	0	0	0
AT4G06495	0	0	0	0	0	1
AT4G06497	0	0	0	1	1	0
AT4G06498	0	0	0	0	3	1
AT4G06499	0	5	9	14	6	10
AT4G06500	3	0	0	0	0	0
AT4G06501	0	1	0	0	0	0
AT4G06503	0	3	0	1	1	0
AT4G06506	6	7	0	5	3	11
AT4G06508	0	0	0	0	3	0
AT4G06509	0	0	0	0	0	1
AT4G06513	0	1	0	0	0	0
AT4G06515	0	8	0	0	4	0
AT4G06518	0	0	0	0	5	0
AT4G06522	0	0	3	3	1	0
AT4G06523	0	4	0	0	0	0
AT4G06527	0	4	0	1	0	0
AT4G06528	0	7	1	16	3	16
AT4G06529	0	0	0	0	0	1
AT4G06530	0	3	0	0	0	0
AT4G06532	0	1	0	0	0	0
AT4G06533	0	0	0	2	0	0
AT4G06534	6	0	13	2	0	8
AT4G06536	1	0	1	2	0	0
AT4G06538	0	0	0	0	2	1
AT4G06539	0	2	0	5	5	0
AT4G06540	0	2	0	0	0	0
AT4G06542	0	3	0	0	1	0
AT4G06543	0	0	0	0	1	0
AT4G06544	1	0	0	0	1	0
AT4G06546	0	4	0	2	12	0
AT4G06547	0	0	0	0	0	1
AT4G06549	0	2	0	0	0	0
AT4G06551	0	2	0	0	0	0
AT4G06552	0	0	0	0	1	1
AT4G06553	0	2	0	4	2	6
AT4G06554	0	3	0	0	1	0
AT4G06555	0	0	1	2	2	0
AT4G06556	0	5	1	11	3	1
AT4G06558	0	2	0	0	1	0
AT4G06560	0	0	0	0	2	0
AT4G06563	0	0	0	2	0	0
AT4G06565	0	0	0	1	0	0
AT4G06566	0	0	0	2	0	1
AT4G06567	0	13	0	0	1	1
AT4G06568	0	6	0	0	0	0
AT4G06570	0	0	0	0	3	0
AT4G06571	0	14	0	7	2	0
AT4G06572	0	1	1	1	1	0
AT4G06573	0	0	0	0	1	0
AT4G06574	0	7	0	0	5	0
AT4G06576	0	1	1	0	0	0
AT4G06578	0	4	2	0	8	0
AT4G06579	1	28	0	10	13	0
AT4G06580	0	3	0	8	1	0
AT4G06581	0	5	0	0	0	0
AT4G06582	0	4	0	0	0	0
AT4G06584	0	0	0	1	0	0
AT4G06585	0	3	0	0	0	0
AT4G06587	0	5	0	0	7	0
AT4G06588	0	0	1	0	1	0
AT4G06589	0	0	0	0	2	0
AT4G06590	0	4	0	0	4	0
AT4G06591	0	0	1	0	3	0
AT4G06593	0	15	0	3	16	0
AT4G06594	0	2	0	0	0	0
AT4G06595	0	3	0	0	1	0
AT4G06596	0	0	1	0	0	0
AT4G06597	0	2	1	2	1	0
AT4G06598	7	4	17	4	5	1
AT4G06599	33	16	60	42	42	62
AT4G06605	0	4	0	4	3	0
AT4G06606	0	0	0	0	2	0
AT4G06607	0	2	0	0	0	0
AT4G06608	0	3	0	0	4	1
AT4G06615	0	8	0	1	1	0
AT4G06621	0	3	0	0	0	0
AT4G06622	0	0	0	0	3	0
AT4G06627	0	1	0	0	0	0
AT4G06629	0	0	0	0	4	0
AT4G06630	0	0	0	0	1	1
AT4G06631	0	5	0	0	0	0
AT4G06634	40	62	82	68	26	94
AT4G06635	4	0	0	0	0	0
AT4G06636	0	0	2	0	0	0
AT4G06638	0	3	0	2	0	0
AT4G06640	0	2	1	3	1	1
AT4G06644	0	10	0	0	1	0
AT4G06648	0	4	0	0	0	0
AT4G06654	0	0	0	2	0	0
AT4G06656	0	2	1	0	1	0
AT4G06658	0	5	0	1	0	0
